Car_ReferenceID,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
5274,Maserati,Ghibli,2017,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4,"Exotic,Luxury,High-Performance",Midsize,Sedan,24,16,238,79700
5275,Maserati,Ghibli,2017,premium unleaded (required),345,6,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,High-Performance",Midsize,Sedan,24,17,238,71600
5276,Rolls-Royce,Ghost Series II,2015,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,286750
5277,Rolls-Royce,Ghost Series II,2015,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,319400
5278,Rolls-Royce,Ghost Series II,2016,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,295850
5279,Rolls-Royce,Ghost Series II,2016,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,329325
5280,Rolls-Royce,Ghost,2012,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,20,13,86,250000
5281,Rolls-Royce,Ghost,2012,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,20,13,86,290000
5282,Rolls-Royce,Ghost,2013,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,296000
5283,Rolls-Royce,Ghost,2013,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,256650
5284,Rolls-Royce,Ghost,2014,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,263200
5285,Rolls-Royce,Ghost,2014,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,303300
5286,Mercedes-Benz,GL-Class,2014,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,4dr SUV,26,19,617,63000
5287,Mercedes-Benz,GL-Class,2014,premium unleaded (required),362,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,19,14,617,64550
5288,Mercedes-Benz,GL-Class,2014,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,18,13,617,88600
5289,Mercedes-Benz,GL-Class,2014,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Large,4dr SUV,17,13,617,118160
5290,Mercedes-Benz,GL-Class,2015,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Large,4dr SUV,17,13,617,119450
5291,Mercedes-Benz,GL-Class,2015,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,18,13,617,89950
5292,Mercedes-Benz,GL-Class,2015,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,21,17,617,65200
5293,Mercedes-Benz,GL-Class,2015,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,4dr SUV,26,19,617,63600
5294,Mercedes-Benz,GL-Class,2016,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,18,13,617,89950
5295,Mercedes-Benz,GL-Class,2016,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,4dr SUV,26,19,617,63600
5296,Mercedes-Benz,GL-Class,2016,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,21,17,617,65200
5297,Mercedes-Benz,GL-Class,2016,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Large,4dr SUV,17,13,617,119450
5298,Mercedes-Benz,GLA-Class,2015,premium unleaded (required),208,4,AUTOMATED_MANUAL,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,35,25,617,31300
5299,Mercedes-Benz,GLA-Class,2015,premium unleaded (required),208,4,AUTOMATED_MANUAL,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,32,24,617,33300
5300,Mercedes-Benz,GLA-Class,2015,premium unleaded (required),355,4,AUTOMATED_MANUAL,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Compact,4dr SUV,29,23,617,48300
5301,Mercedes-Benz,GLA-Class,2016,premium unleaded (required),375,4,AUTOMATED_MANUAL,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Compact,4dr SUV,29,22,617,49580
5302,Mercedes-Benz,GLA-Class,2016,premium unleaded (required),208,4,AUTOMATED_MANUAL,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,35,25,617,32500
5303,Mercedes-Benz,GLA-Class,2016,premium unleaded (required),208,4,AUTOMATED_MANUAL,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,32,24,617,34500
5304,Mercedes-Benz,GLA-Class,2017,premium unleaded (required),375,4,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Compact,4dr SUV,28,22,617,49900
5305,Mercedes-Benz,GLA-Class,2017,premium unleaded (required),208,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,33,24,617,32850
5306,Mercedes-Benz,GLA-Class,2017,premium unleaded (required),208,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,31,23,617,34850
5307,Mercedes-Benz,GLC-Class,2016,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,22,617,38950
5308,Mercedes-Benz,GLC-Class,2016,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,21,617,40950
5309,Mercedes-Benz,GLC-Class,2017,premium unleaded (recommended),241,4,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,22,617,39150
5310,Mercedes-Benz,GLC-Class,2017,premium unleaded (recommended),241,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,21,617,41150
5311,Mercedes-Benz,GLE-Class Coupe,2016,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,17,617,65100
5312,Mercedes-Benz,GLE-Class Coupe,2016,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,18,14,617,109300
5313,Mercedes-Benz,GLE-Class Coupe,2017,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,Performance",Midsize,4dr SUV,23,17,617,69650
5314,Mercedes-Benz,GLE-Class Coupe,2017,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,18,14,617,110650
5315,Mercedes-Benz,GLE-Class,2016,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,22,18,617,64600
5316,Mercedes-Benz,GLE-Class,2016,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,99950
5317,Mercedes-Benz,GLE-Class,2016,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,18,617,51100
5318,Mercedes-Benz,GLE-Class,2016,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,107100
5319,Mercedes-Benz,GLE-Class,2016,diesel,201,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,29,22,617,52500
5320,Mercedes-Benz,GLE-Class,2016,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,22,17,617,53600
5321,Mercedes-Benz,GLE-Class,2017,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,108840
5322,Mercedes-Benz,GLE-Class,2017,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,101690
5323,Mercedes-Benz,GLE-Class,2017,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,18,617,65650
5324,Mercedes-Benz,GLE-Class,2017,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,18,617,52000
5325,Mercedes-Benz,GLE-Class,2017,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,22,18,617,54500
5326,Volkswagen,GLI,2008,premium unleaded (required),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,22,873,25375
5327,Volkswagen,GLI,2008,premium unleaded (required),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,22,873,25375
5328,Volkswagen,GLI,2008,premium unleaded (required),200,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,20,873,24300
5329,Volkswagen,GLI,2008,premium unleaded (required),200,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,20,873,24300
5330,Volkswagen,GLI,2008,premium unleaded (required),200,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,20,873,24300
5331,Volkswagen,GLI,2008,premium unleaded (required),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,22,873,25375
5332,Volkswagen,GLI,2009,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,31,21,873,24770
5333,Volkswagen,GLI,2009,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,31,21,873,24770
5334,Volkswagen,GLI,2009,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,22,873,25870
5335,Volkswagen,GLI,2009,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,22,873,25870
5336,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Midsize,Sedan,32,24,873,26895
5337,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,33,22,873,25795
5338,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,33,22,873,26695
5339,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Midsize,Sedan,32,24,873,24845
5340,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Midsize,Sedan,32,24,873,26895
5341,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,33,22,873,25795
5342,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Midsize,Sedan,32,24,873,27795
5343,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Midsize,Sedan,32,24,873,24845
5344,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Midsize,Sedan,32,24,873,27795
5345,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,33,22,873,26695
5346,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,33,22,873,23745
5347,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,33,22,873,23745
5348,Mercedes-Benz,GLK-Class,2013,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,25,19,617,37090
5349,Mercedes-Benz,GLK-Class,2013,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,19,617,39090
5350,Mercedes-Benz,GLK-Class,2013,diesel,200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,33,24,617,38590
5351,Mercedes-Benz,GLK-Class,2014,diesel,200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,33,24,617,38980
5352,Mercedes-Benz,GLK-Class,2014,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,19,617,39480
5353,Mercedes-Benz,GLK-Class,2014,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,25,19,617,37480
5354,Mercedes-Benz,GLK-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,25,19,617,37900
5355,Mercedes-Benz,GLK-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,25,18,617,39900
5356,Mercedes-Benz,GLK-Class,2015,diesel,200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,33,24,617,39400
5357,Mercedes-Benz,GLS-Class,2017,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Large,4dr SUV,17,13,617,124100
5358,Mercedes-Benz,GLS-Class,2017,premium unleaded (required),449,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,18,14,617,93850
5359,Mercedes-Benz,GLS-Class,2017,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,22,17,617,68700
5360,Volkswagen,Golf Alltrack,2017,regular unleaded,170,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,Wagon,30,22,873,26950
5361,Volkswagen,Golf Alltrack,2017,regular unleaded,170,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,Wagon,30,22,873,32890
5362,Volkswagen,Golf Alltrack,2017,regular unleaded,170,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,Wagon,30,22,873,30530
5363,Volkswagen,Golf Alltrack,2017,regular unleaded,170,4,MANUAL,all wheel drive,4,Crossover,Compact,Wagon,30,22,873,25850
5364,Volkswagen,Golf Alltrack,2017,regular unleaded,170,4,MANUAL,all wheel drive,4,Crossover,Compact,Wagon,30,22,873,29430
5365,Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,29280
5366,Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,32640
5367,Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,24785
5368,Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,28885
5369,Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,26280
5370,Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,25885
5371,Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,30380
5372,Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,29880
5373,Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,27380
5374,Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,30980
5375,Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,27980
5376,Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,29485
5377,Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,31540
5378,Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,25385
5379,Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,30045
5380,Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,26880
5381,Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,31145
5382,Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,27785
5383,Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,26485
5384,Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,28385
5385,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,30620
5386,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,26095
5387,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,25595
5388,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,29125
5389,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,31220
5390,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,27090
5391,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,27590
5392,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,31630
5393,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,24995
5394,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,30135
5395,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,31235
5396,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,32730
5397,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,29725
5398,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,28025
5399,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,26490
5400,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,30120
5401,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,28625
5402,Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,26695
5403,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,29520
5404,Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,28190
5405,Volkswagen,Golf GTI,2017,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,32,24,873,35195
5406,Volkswagen,Golf GTI,2017,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,24,873,25595
5407,Volkswagen,Golf GTI,2017,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,24,873,27995
